contentid,contenttypeid,heritage1,heritage2,heritage3,infocenter,opendate,restdate,expguide,expagerange,accomcount,useseason,usetime,parking,chkbabycarriage,chkpet,chkcreditcard
2832274,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2893496,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2856119,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
699549,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
699544,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1856923,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
699552,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3012713,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2912478,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2907736,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930618,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2913966,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930938,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2917242,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2929198,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
921156,12,0,0,0,가평군청 문화유산팀 031-580-2063,,연중무휴,,,,,상시 개방,가능,,,
2930536,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3012121,12,0,0,0,남양주시청 문화관광과 031-590-4760,,연중무휴,,,,,상시 개방,"가능 <br>요금 (1시간 무료 / 1시간 초과 10분당 200원 / 1일 최대 5,000원)",,,
4025031,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1200953,12,0,0,0,가평군청 문화체육과 031-580-2063,,연중무휴,,,,,상시 개방,가능,,,
2765556,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2871544,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1201060,12,0,0,0,031-585-0846,,연중무휴,,,,,상시 개방,가능,,,
2721583,12,0,0,0,031-5175-8929,,연중무휴,베니스 가면 체험 / 샌드아트 체험 등,,,,09:00~18:00,가능,,,
2836110,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2877083,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2782653,12,0,0,0,010-5380-9716,12월 초 ~ 5월 말까지 운영,개장기간 중 휴무없이 운영,딸기따기 체험,제한 없음,,,10:00~15:30,가능,없음,,
231914,12,0,0,0,포천관광정보센터 031-535-5068,,연중무휴,,,,,상시 개방,,,,
2917267,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
848248,12,0,0,0,포천시청 문화체육과 031-538-2106,,연중무휴,,,,,상시 개방,가능,,,
848256,12,0,0,0,031-538-3029,,,,,,,,가능,,,
2863093,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025036,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2875114,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
615348,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613637,12,0,0,0,고양관광정보센터 0507-1377-8396,,업체별 상이함,,,,,업체별 상이함,가능,없음,,없음
128989,12,0,0,0,031-975-3245,,매주 일요일,"정규교실 / 일일 프로그램 / 특강 프로그램<br>
※ 자세한 사항은 홈페이지 참조",,,,14:00~23:00,가능,,,
132509,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2869075,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2875055,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2903917,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2893036,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
132419,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2893483,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127197,12,0,0,0,031-8075-4347,,연중무휴,,,,,상시 개방,가능,,,
2744496,12,0,0,0,031-924-5822,,동절기,,,,,※ 계정 및 월마다 상이하므로 홈페이지 참조,가능,,,
2733847,12,0,0,0,고양특례시청 일산공원관리과 031-8075-4333,,연중무휴,,,,,상시 개방,불가능,,,
2841462,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2865765,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1289980,12,0,0,0,,,,,,,,,,,,
125511,12,0,0,0,양주시청 문화관광과 031-8082-5664,,연중무휴※ 자세한 사항은 전화문의 요망,,,,,상시 개방※ 자세한 사항은 전화문의 요망,가능,,,
2789674,12,0,0,0,031-871-4387,,연중무휴,족욕체험,,,,10:00~20:00,가능,,,
2830404,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2830308,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2876571,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2834441,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
856258,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1955919,12,0,0,0,031-839-2565,,연중무휴,,,,,상시 개방,가능,없음,,없음
2867732,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3022911,12,0,0,0,파주시청 관광과 031-940-4726,,연중무휴,,,,,상시 개방,가능,,,
2765108,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2841245,12,0,0,0,031-839-2609,,연중무휴,,,,,상시 개방,가능,,,
2539403,12,0,0,0,070-4405-3323,,매주 월요일,,,,,08:30~17:30 (입장마감 17:00),가능,,,
2569474,12,0,0,0,연천군청 관광과 031-839-2289,,연중무휴,,,,,상시 개방,가능,없음,,없음
1104992,12,0,0,0,파주시청 관광과 031-940-8514,,※ 점포 별로 상이함,,,,,※ 점포 별로 상이함,가능,,,
2569455,12,0,0,0,0507-1315-2557,,"매주 월요일 (단, 월요일이 공휴일인 경우 정상 운항)",황포돛배 승선 체험,,,,"- 평일 13:00~15:00<br>
- 주말 10:00~17:00<br>
※ 사전 확인 후 방문 요망<br>",가능,,,
2788246,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2569460,12,0,0,0,031-839-2243 (연천군청 환경보호과) / 031-839-2119 (연천군청 당직실),,연중무휴,,,,,09:00~16:00,가능,없음,,
133470,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2904449,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2926900,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2764960,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2837308,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
134712,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437418,12,0,0,0,031-8078-8028,,연중무휴,,,,,상시 개방,가능,,,
1060192,12,0,0,0,031-5175-8846,,"매주 월요일 (단, 월요일이 공휴일인 경우 다음날 휴관) / 시설물 보수 등 휴관이 필요한 경우",,,,,[3월~10월]09:00~18:00 (입장 마감 17:30)[11월~2월]09:00~17:00 (입장 마감 16:30),가능,,,
128631,12,0,0,0,031-581-4001,2004년 05월 21일,매주 월요일~수요일<br>※ 계절마다 상이하므로 방문 전 문의 요망,"당일 관측 체험<br>
※ 자세한 일정은 홈페이지 참고",,,,"15:00~22:00<br>
※ 계절마다 상이하므로 방문 전 문의 요망",가능,,,
2846756,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2899221,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2708165,12,0,0,0,031-958-1749,,연중 무휴,,,,,"[하절기(3월~10월)] 09:00~18:00<br>
[동절기(11월~2월)] 09:00~17:00<br>
※ 관람 종료 30분 전까지 입장 가능",가능,,,
3023146,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130685,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127022,12,0,0,0,031-532-6141,,,,,,,상시 개방,가능,,,
3482784,12,0,0,0,031-828-2114,,매주 월요일 / 추석 연휴 / 동절기(12월 16일~2월 말일),숲 해설 체험 / 의정부포레스트 체험 등,,,,09:00~18:00,가능,,,
2852677,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1624907,12,0,0,0,031-865-4045,,연중무휴,,,,,상시 개방,가능,,,
3357243,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2891501,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3490864,12,0,0,0,도시정원과 031-828-4054,,연중무휴,,,,,상시 개방,불가능,,,
2781640,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2789685,12,0,0,0,031-585-0520,,매주 토요일~일요일※ 주말에는 사전 문의 시 방문 가능함으로 전화 문의 요망,도마만들기 / 잣두부체험 / 살구 고추장 체험 / 천연염색 체험 등,,,,09:00~17:00,가능,없음,,
2407108,12,0,0,0,031-8008-6769,,매주 월요일,,,,,"[하절기(4월~10월)]<br>
-  09:00~18:00<br> 
[동절기(11월~3월)]<br>
-  09:00~17:00",가능,없음,,없음
856403,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2904489,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2621417,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2864449,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2374175,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2735324,12,0,0,0,031-903-6650,1988년,연중무휴,,,,,09:00~17:30,가능,없음,,없음
3517157,12,0,0,0,의정부시 도시정원과 031-828-4054,,연중무휴,,,,,상시 개방,가능,,,
3487717,12,0,0,0,의정부시 녹지산림과 031-828-4652,,연중무휴,,,,,상시 개방,불가능,,,
2852439,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2842040,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2781767,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2781782,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2837689,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2766583,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2910740,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2829156,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2384080,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2847588,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4054884,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
129550,12,0,0,0,구리시청 공원녹지과 031-550-2476,,연중무휴,,,,,상시 개방,가능,,,
3447439,12,0,0,0,031-550-8317,,매주 월요일 휴무,,,,,화~일 10:00~17:00(휴게시간 12:00~13:00),,,,
2777939,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2837124,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2904509,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613655,12,0,0,0,고양특례시청 환경정책과 031-8075-2637,,연중무휴,,,,,상시 개방,가능,,,
2949823,12,0,0,0,031-877-4666,,연중무휴,,,,,상시 개방,가능,,,
127968,12,0,0,0,양주시 문화관광과 031-8082-5664,,연중무휴,,,,,,가능,없음,,
612964,12,0,0,0,양주시청 관광진흥팀 031-8082-5662,,※ 매장 별로 상이함,,,,,※ 매장 별로 상이함,가능,,,
2831078,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3033176,12,0,0,0,031-828-9832,,연중무휴,,,,,06:00~22:00,가능,,,
2754275,12,0,0,0,031-8082-5660,상시 이용 가능,연중무휴,,,,,상시 개방,가능,,,
631568,12,0,0,0,031-826-0933,,연중무휴,,,,,[하절기(4월~9월)] - 09:00~19:00 [동절기(10월~3월)] - 09:00~17:30,가능무료,없음,,
2751550,12,0,0,0,031-826-2975,상시 가능,매주 화요일,,만 24개월 이상~만 65세 미만,,,10:00~17:00,가능 (약 300대 이상),,,
2790984,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2832319,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4013381,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125496,12,0,0,0,연천군 관광과 031-839-2289,,연중무휴,,,,,09:00~18:00 (입장 마감 17:30),가능,,,
2843976,12,0,0,0,재인폭포 공원 매표소 031-834-3883,2020-10-13,연중무휴,,,,,09:00~18:00 (입장 마감 17:00),가능,,,
3306415,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2926365,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3085197,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2853207,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1954319,12,0,0,0,파주시청 문화예술과 031-940-8547,,연중무휴,,,,,내부 관람 시 사전 문의,가능,,,
127407,12,0,0,0,연천군청 문화체육과 031-839-2206,,매주 월요일 / 1월1일 / 설·추석당일※ 자세한 사항은 전화문의 요망,,,,,[하절기(3월~10월)]10:00~18:00[동절기(11월~2월)]10:00~17:30※ 자세한 사항은 전화문의 요망,가능,,,
1284966,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3472242,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
131991,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2839671,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2782833,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2751383,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
134472,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4010650,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2862658,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2862044,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1195574,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4011877,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4011876,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2925565,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025048,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4011890,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2929167,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025288,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2867714,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2733846,12,0,0,0,고양특례시청 일산공원관리과 031-8075-4333,,연중무휴,,,,,상시 개방,가능,,,
2788928,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125560,12,0,0,0,031-590-4242,,매주 월요일 / 1월 1일 / 설날·추석 당일,,,,,09:00~18:00,가능,,,
126806,12,0,0,0,031-590-2837,,매주 월요일 / 1월 1일 / 설날·추석 당일,,,,,09:00~18:00 (입장 마감 17:30),가능,,,
2874105,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2867387,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2735308,12,0,0,0,031-907-8900,1998년,연중무휴,불교 입문반 / 경전반 / 참선반,전 연령,,,상시 개방,가능,없음,,없음
1852075,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
141865,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127000,12,0,0,0,"DMZ 평화관광 매표소 031-954-0303 / 031-954-0640<br>
DMZ 평화관광 안내 031-953-4744 / 031-950-1974",,"매주 월요일 / 주중 공휴일  / 설·추석 당일<br>※ DMZ 안보위협, 기상악화, 안전 확보 상황 발생 시 모든 일정이 중단될 수 있음",,,"3,000명",,"[DMZ 평화관광 현장매표 및 예약발권]<br>
09:20~14:40<br>
※ 자세한 사항은 홈페이지 참조 또는 전화 문의 요망",가능,,,
2760151,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2773716,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2931738,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3091316,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4010520,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025337,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
126573,12,0,0,0,031-536-6000,,연중무휴,,,,,06:00~18:30,가능요금 (무료),,,
2874092,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2864455,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135062,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2927454,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3307165,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130714,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2855853,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130742,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1059024,12,0,0,0,031-582-8830,,연중무휴,,,,,상시 개방,불가능,불가,,없음
2765436,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1171915,12,0,0,0,031-834-8383,2010년 9월 7일,연중무휴,전통 한옥 문화 체험,만 8세 이상,,,06:00~22:00,가능,불가,,가능
2754294,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3017978,12,0,0,0,남양주시청 공원관리과 031-590-5354,,연중무휴,,,,,상시 개방,가능,,,
4025039,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3022959,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1199931,12,0,0,0,031-580-2114,,연중무휴,,,,,상시 개방,가능,,,
2616495,12,0,0,0,031-839-2289,,연중무휴,,,,,상시 개방,가능,없음,,없음
125461,12,0,0,0,031-538-4250,,연중무휴,,,,,상시 개방,가능,없음,,없음
2838073,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3508744,12,0,0,0,010-2988-0726,,공휴일 및 일요일,,,,,10:00~18:00 (월요일~토요일),주차장 보유(5대 동시 주차 가능),,,
2905792,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2925683,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2751581,12,0,0,0,031-543-0068,,연중무휴,동물 체험,,,,10:00~18:00,가능,,,
2857667,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2830420,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2903559,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
129897,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2732147,12,0,0,0,고양시청 일산공원관리과 031-8075-4337,,연중무휴,,,,,상시 개방,가능,,,
2871569,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2027211,12,0,0,0,02-355-4488,,연중무휴,,,,,10:00~18:00※ 자세한 사항은 전화문의 요망,불가능,,,
2782865,12,0,0,0,070-8860-7542,,연중무휴,,,,,10:30~19:00 (입장 마감 18:00),가능,,,
127877,12,0,0,0,031-962-4500,,"매주 월요일 (단, 월요일이 공휴일인 경우 운영)",동물먹이주기 체험,,,,10:00~18:00,가능<br>요금 (무료),없음,,없음
2906494,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2908779,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3306481,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2841981,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3018590,12,0,0,0,고양시청 푸른도시사업소 031-8075-4320,,연중무휴,,,,,상시 개방,가능,,,
2926602,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930573,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2922803,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025131,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025314,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026330,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2901465,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2931515,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3011183,12,0,0,0,관인면사무소 031-338-4652,,연중무휴,,,,,상시 개방,가능,,,
2616479,12,0,0,0,031-538-3129,,연중무휴,,,,,상시 개방,,없음,,없음
2856147,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2903358,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3307016,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2872808,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2609320,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2736428,12,0,0,0,의정부청 도시정원과 031-828-4055,2018-11-20,연중무휴,,,,,상시 개방,가능,,,
3353324,12,0,0,0,,,연중무휴,,,,,24시간,,,,
133452,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2874065,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2902569,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2826785,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2865593,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2922659,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2905844,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135451,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2864476,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2569486,12,0,0,0,"연천군청 관광과 031-839-2289
연천군청 당직실 031-839-2119",,연중무휴,,,,,상시 개방,가능,,,
2891482,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3018714,12,0,0,0,0507-1346-1569,,연중무휴,동물 먹이주기 체험 / 버섯 채취 체험 / 버섯전 만들기 등,,,,[3월~10월]- 10:00~18:00[11월~2월]- 10:00~17:00,가능,,,
4010423,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135498,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
816333,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2830391,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2535613,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125453,12,0,0,0,남양주시청 공원관리과 031-590-4744,,연중무휴※ 기상상황에 따라 입산이 통제될 수 있음,,,,,상시 개방,가능,불가,,
2876540,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
482079,12,0,0,0,031-528-8780,,연중무휴,,,,,,가능<br>요금 (무료),불가,,없음
2773252,12,0,0,0,031-540-6210,,매주 화요일,,,,,09:00~18:00,가능,없음,,
3410330,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
